,code_0,code_1,code_2,code_3,code_4
0,-1.026208969623203,0.2381104217270982,0.662760568224789,-0.9637339131753305,-1.0483123180834535
1,-0.8815255873415803,-0.9651226976363568,0.6397859914938577,-0.9001885580173627,-1.069953112999739
2,0.7219559635678078,-1.081573683050775,0.5776823343058743,-1.058143603387539,-0.8448011053299457
3,0.9321689334506088,-0.9838478221179126,-0.6251050714258706,0.8998525070513038,-0.8997083256795051
4,-0.11624931168570862,-0.8789538039643463,0.5528374110074779,-0.9914436719739251,-1.0999716803679178
5,0.6219188199692732,-0.980313521793457,-0.47631945280331806,0.8273598379407471,-1.1000647561012928
6,-0.9000461003818089,-1.0829002520729831,-0.01769818965088818,-0.916747129695741,-0.9761388569962035
7,1.0634094567087566,-0.8885008933965033,0.8549505417328709,-0.9257294444132039,0.9787567246894203
8,0.05464595131190231,-0.900274331326939,0.5489347884375939,-0.8428619236125965,-1.0592896721946794
9,0.8997755862003272,-0.9888378995862614,-0.563140041364611,0.9000448409352869,-1.1001960501904322
10,-0.6843384453749296,-0.9253908615467613,0.005317457168939221,-0.9000187959943116,-0.872789605292536
11,-0.6377798926938695,-0.8867444317269377,0.08090678786662399,-0.9540031685073768,-0.9989338024764064
12,0.6292024928739379,-1.0292914651808591,0.5218507914675579,-0.9681972619086506,-1.073100811961021
13,-1.0879079538846899,0.7434192746234788,0.5790965667634691,-0.9685651939779198,-1.0020581595824014
14,-0.8385514355896418,-0.9697176223659916,0.32965733411824283,-0.8996919677337435,-0.8727414479188205
15,-0.9470316816792504,-1.0414194419345337,0.6769533944981473,-0.899611934675299,-1.0871770585073441
16,-0.8748177179032567,-0.8998779397934974,0.7737765335396156,-0.9002850460970846,-0.8811713681707872
17,0.5410667034974944,-0.9401290610145666,0.878714810474144,-1.0504949669234396,0.36297963001603695
18,0.8732955062384791,-0.8646765024652716,0.6712844421406032,-0.9746930898382667,0.8997037118632415
19,-0.9543145567674959,-0.9621044262046732,0.6620995181690394,-0.9449358834984066,-1.0817157706813774
20,1.0592903369217515,-0.932561544680305,-0.61126198548075,0.9504485088462516,-1.034053410006487
21,-0.9933889951643294,-0.9875742026924551,0.7316933998976658,-0.9712819430069211,-1.0019961732994325
22,-1.104198074274576,-0.9068904352141136,0.1708145578312559,-0.9410918921043211,-1.0734279193659593
23,-0.6499272248377658,0.16283104100334025,0.5083475157249335,-1.010521952407022,-0.881782440537899
24,0.948671073423794,-0.9202573593928235,0.821342158566924,-1.0148261962334013,0.9001299033078688
25,1.0194583212097212,-0.9446076187197512,0.6710144781819798,-0.9004216344417036,0.9276768838635597
26,-0.4583270641048417,0.013415172719098228,0.6629181080158004,-0.9997255627414381,-0.7523181933739496
27,0.17881269403695244,-1.0747247704476965,0.5219264467709488,-0.988757776841627,-0.8999280456629315
28,-0.9629329079230468,-0.9330564328321034,0.21900081917454556,-0.9201090227699462,-0.9531886194224023
29,1.1288151374612514,-0.942887888473742,-0.6755831682309559,1.0356039303578877,-0.9164192896621784
30,1.0878151010139192,-0.9070066091079968,0.6651012412996988,-1.0047679079918863,1.0977541620429239
31,0.7205894350797498,-0.9001423360783741,0.7000397430570837,-0.9424131386860148,-0.8581700072718355
32,-0.7003898224250283,-1.0511477926640154,0.4805089723754529,-0.8649091130634317,-0.9973546171727006
33,-0.8118626450331706,0.2627482054669634,0.5217419353666696,-0.8998737519951846,-1.0383347419606397
34,-0.9001033623202451,-1.003732991143695,0.2862852140429041,-0.9342533289265369,-0.9765447599062052
35,-1.098206443203678,-0.9696252553349584,0.8258434402869821,-1.0026098155669996,-1.10112005703367
36,-0.8459933048147127,-0.9929528412274378,0.7483239714536374,-0.9141339138490209,-0.9005033846147218
37,0.8736272531164333,-1.0752468711434204,-0.5411056706074566,0.9097782615522482,-0.9180843826786526
38,1.1004113955724177,-0.9398725095662689,-0.5325211061614064,1.07030006126968,-0.9987491678610937
39,1.087504089870488,-1.0153905960202203,0.6805239873508016,-0.9702625406231059,0.9837095865392592
40,1.0002011796733747,-0.8586305553516225,0.8111841256945549,-1.0538905022847223,1.0552996013427949
41,0.41430256635386087,-0.8591799980573427,0.7354314253015972,-1.0045084188318067,-0.6991882799513963
42,0.9004919813238589,-0.9103831572585864,-0.5405001006634849,1.0314194771259193,-1.1005080853977158
43,0.6186694454358554,-0.8826317177022183,0.6711234658699725,-0.8998261499525123,0.5359169924723916
