,code_0,code_1,code_2,code_3,code_4
0,-1.0092545685093244,-0.8871410424505322,0.0817824267428186,-0.8754284746573301,-0.9401795084830069
1,0.8299491639380806,-0.6055065683021601,0.8998080747814938,0.6981620818598818,-0.9660591163638732
2,-0.9412775795592214,-0.9779403994388709,-0.07609401670426824,-0.8884701467416348,-0.921346832471845
3,0.4951718073905482,-1.0632872887984548,-0.33567275090030074,-0.9097687277081076,-0.9077751296116401
4,-0.8592191540753127,0.6918859013070453,0.4487854580153156,-0.6498790814000178,-0.964907395657062
5,1.0343265068587462,-0.9414007068294475,0.783390566799506,0.9623645937240047,-1.0306653856249175
6,1.0023192747529488,-0.9373735139269462,0.6793322562218631,1.0928020299247507,-0.9872014331905999
7,-0.20551029364246232,-1.0153198113326034,-0.035703471332281855,-0.5633724010604904,-0.8366956050100518
8,0.9524780431819542,-0.9991416274618922,0.8963977073521885,0.9896164296529926,-1.004343412225883
9,-0.5595338281028976,-1.0409955049923885,0.09912797920300326,-0.998210656511285,-0.8197203541613375
10,-0.41664596114728214,-0.8963625423892632,0.28642191184721827,-0.792959290280658,-0.9145687360061001
11,0.9482560293617321,-1.0107264291333036,-0.6409174618590505,-0.9834703982345068,0.9077836327321962
12,-0.8104425459667484,-1.0728375357430315,0.8277331362211433,-1.0222905067875103,-0.9393324741604356
13,-0.8836054732325653,-0.996210774090627,0.20081352439614603,-0.9273377126585628,-0.9015697489703436
14,0.8850466667343054,-0.9522502554234461,0.6784319262375784,0.6140963575077218,-1.0085814619041231
15,0.7987887983876973,-0.954966389380165,-0.46391693798178585,-1.0731457330566228,0.9901318389968936
16,0.8763894627764455,-0.9722877199368397,0.833371050804816,0.9265716025843447,-0.9924091960228102
17,1.1516180083387964,-0.9554248550460923,0.9397511691793481,1.131674394344649,-1.0200075044794377
18,0.7556927349564249,-0.9786125709794987,-0.6051003162754094,-1.0414647870272493,-0.9571465150579543
19,1.0482453462733496,-0.938359674373415,-0.4475099201489569,-1.0130886829725634,1.0506666802256936
20,-0.8966213416750457,-0.8528802963495122,0.10527000385744717,-0.8609391375106821,-0.9247521109051465
21,-0.9025888684100158,-0.9169925263434705,0.38558704464571975,-0.8817686058093206,-0.9343689651491308
22,-1.316269333324111,0.3538319253681409,0.6912935681088486,-0.8375102666412473,-0.9710083737564191
23,0.8009626146518343,-0.9374620769192539,0.7528339604114169,0.9771882396378392,-1.0458666028263162
24,0.8711438965416493,-0.8868180344636958,-0.2904152698198423,-1.1322028718516954,1.1114858869373614
25,0.17662390116143667,-1.0108472697345987,-0.3780139651282041,-1.0852119123259258,-0.95963939414722
26,1.0405627597929588,-1.0983600309815018,0.9309941370300234,0.7990674365287878,-0.942509740407532
27,1.0393216522572488,-1.064860701836397,0.4870567814817674,0.9312634915906769,-0.9388387030502925
28,0.9708373392163855,-0.9728380588155994,0.9370866073914086,1.0699216618256382,-1.0395478566539507
29,-0.4124602674236513,-1.0739200827277429,0.31389486825446894,-0.8059816638073305,-0.8971739835147289
30,0.785899364285365,-1.1314007697651354,-0.48064718673021284,-0.9435524988001269,0.872477148457196
31,0.840597077470272,-1.0410409796253461,-0.40817382757063997,-1.0141114490508472,1.0223885897082692
32,0.7685716109065671,-1.0231982694767747,-0.4424050852465396,-0.9485275511819872,0.8533698888272887
33,-0.03407787706347931,-0.9567553167980271,-0.0225048677450585,-0.7915176545282387,-0.9843474984569366
34,0.6986524225892224,-0.975650558650698,-0.46658636407113124,-0.8651614756680605,0.30029882629876525
35,0.9164979708736396,-1.0451376935818828,0.6692704035074799,1.0759527302306433,-0.9781473763461723
36,0.9798434915312733,-0.917950017509439,0.5801384062379966,0.9305528119613898,-0.9204780740196403
37,-0.8415903123576787,-1.0714204859737968,0.4101235993049302,-1.1096325157808196,-0.8658514608609913
38,0.4484665113483104,-1.0100368713736576,-0.2630691893142781,-0.9393334594412371,-0.9741715999184495
39,0.8370108362643147,-1.0144348975226372,-0.5392916056720938,-1.0449309077831828,-0.9998522505378208
40,1.3517220554524587,-0.9011206725079588,0.7598031083552612,1.456138158922959,-0.9657064817607457
41,1.103210771434985,-1.023185460691733,-0.7448305331387584,-0.9970389371964398,0.9254392823660138
42,0.40726271553555415,-1.105301454397208,-0.5408221756013598,-1.1408055298922568,-0.8308103470374829
43,-0.8566269178783317,-1.0964834545023565,-0.2392617298487753,-0.9994274269301359,-0.9059936198417571
44,-1.0388147877480922,-0.9930064413620304,0.7630587169904726,-0.9909080600464896,-0.9966670046034465
45,-0.7200771819363057,-0.9639930455757626,0.27282940166706376,-0.8543453109460367,-0.8407246748758446
46,-0.8868994744130172,-0.8217587951396418,0.4679925123979591,-0.9796619041541932,-0.9234217640422078
47,1.175943418016752,-0.9657943080321745,-0.3955007914823995,-0.9920354602290641,1.1002137566448598
48,0.8938761376841079,-0.9771890717684103,-0.7142781062165175,-1.2174274264862184,0.851576708477877
49,-0.479267848278216,-1.0930922377199674,0.7177571504987856,-0.5654240074556741,-0.8694442504198961
50,0.590221334503359,-0.8738872202673159,-0.19039109859235476,-0.9281573104820842,0.3099246466279615
51,0.828512994395044,-1.0630530836548342,-0.5544243096841424,-0.9992867933721507,1.0734125628141564
52,-0.8326103118047179,-1.026267850507419,0.16825614824859486,-0.9283341780915902,-0.880270785477001
53,0.9011168016105413,-0.9827757845339766,0.47054497209140983,0.8466200364723592,-1.0232601886487689
54,1.1450583472057547,-0.9736575262685364,0.9195768863838247,1.0497344672993083,-1.032071961629903
55,0.7766421342040813,-0.9008936998671637,0.4525210458051437,0.7028294482897095,-1.0240246092317233
56,0.9814352509330624,-0.9290862088649336,0.5445094741608048,0.9907558238839437,-0.973827961708044
57,1.2052428151662191,-1.0902821123141437,-0.6938517277447074,-0.9351960111586802,0.9835995685325649
58,0.39882495821184205,-0.9968119324543101,0.3507997203444044,0.32312502705718305,-0.9313541928756588
59,1.0645868711751003,-0.9701258993789128,-0.6606990297100968,-0.9951228759354179,0.953576927479501
60,1.0615552339941945,-0.9803292931113731,-0.6199026025312213,-1.021852295735359,1.001930393087291
61,0.6383122057044186,-1.014052647407796,-0.37282372594644525,-0.6858466202375328,-0.9519478536894864
62,1.0499156941861825,-0.8444178349280952,0.8264167452908675,1.1386137723461396,-1.0527339145415096
63,1.0670050394104666,-1.0044845305872514,0.6021670661749119,0.8059900679811661,-0.92584578042032
64,0.9021518923832064,-0.8403198862963074,0.5750867883291122,0.9305987308017839,-0.988041151089009
65,1.1112788587868359,-1.0417631337857625,0.6949903208927288,1.0281395634744535,-0.9044208879861216
66,-0.7824458729452615,-0.9935302019540402,0.8012133457054229,-0.9094033410929457,-0.9108345699441072
67,-0.9870712771391941,-0.8397361653290932,-0.1434670454870411,-1.0618277568648333,-0.9010059107775384
68,1.016355435071155,-0.916982787702194,0.9544970237018566,1.1487627396108502,-1.0252536002864372
69,-0.9698350269266085,-0.8389688958376473,0.1870936107664864,-0.9069537960694459,-0.9290541609680102
70,1.0856686363515493,-0.7526485494135694,0.5979845412536517,0.9534216734918574,-0.9804024694905185
71,1.0110641421019633,-0.9516764274725528,0.9257461978757238,1.0979838167706517,-0.9935689355576777
